Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
529342,22620,4 TRADITIONAL SPINNING TOPS,12,2010-10-27 16:41:00,1.25,18060,United Kingdom
537688,90212B,JET BLACK LAS VEGAS BRACELET ROUND,3,2010-12-08 10:35:00,3.75,17406,United Kingdom
511483,21658,GLASS  BEURRE DISH,2,2010-06-08 14:05:00,3.95,15768,United Kingdom
520515,22561,WOODEN SCHOOL COLOURING SET,12,2010-08-26 13:42:00,1.65,14075,United Kingdom
510777,21440,12 MINI TOADSTOOL PEGS,1,2010-06-03 14:57:00,1.25,13031,United Kingdom
507183,21788,KIDS RAIN MAC BLUE,2,2010-05-06 15:59:00,0.85,12835,United Kingdom
537041,22507,MEMO BOARD RETROSPOT  DESIGN,2,2010-12-05 10:36:00,4.95,16033,United Kingdom
495487,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2010-01-25 12:18:00,0.55,15311,United Kingdom
520858,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,48,2010-08-31 13:42:00,0.19,13963,United Kingdom
516959,35980C,REDWHITE STRIPE SCANDINAVIAN HEART ,3,2010-07-25 16:06:00,0.38,13451,United Kingdom
525980,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2010-10-08 10:59:00,1.95,12835,United Kingdom
503875,84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,1,2010-04-08 11:49:00,4.65,14813,United Kingdom
534003,22162,HEART GARLAND RUSTIC PADDED,4,2010-11-19 14:27:00,2.95,17589,United Kingdom
520717,22698,PINK REGENCY TEACUP AND SAUCER,24,2010-08-29 14:13:00,2.55,13093,United Kingdom
517746,48187,DOORMAT NEW ENGLAND,2,2010-08-02 09:14:00,7.49,17049,United Kingdom
517714,21644,ASSORTED TUTTI FRUTTI HEART BOX,12,2010-08-01 11:22:00,1.25,13869,United Kingdom
527021,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-10-14 11:52:00,0.55,14680,United Kingdom
531353,20684,STRAWBERRY DREAM CHILDS UMBRELLA,1,2010-11-07 13:47:00,3.25,15571,United Kingdom
517858,21361,LOVE LARGE WOOD LETTERS ,1,2010-08-02 13:58:00,12.75,13090,United Kingdom
514565,22382,LUNCH BAG SPACEBOY DESIGN ,6,2010-07-05 11:54:00,1.45,17850,United Kingdom
520876,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,2010-08-31 15:21:00,0.85,12651,France
508409,85086A,CANDY SPOT HEART DECORATION,24,2010-05-14 16:01:00,0.85,18245,United Kingdom
516476,21324,HANGING MEDINA LANTERN SMALL,24,2010-07-20 16:27:00,2.55,17584,United Kingdom
518408,84356,POMPOM CURTAIN,12,2010-08-08 14:37:00,2.95,17858,United Kingdom
524388,22673,FRENCH GARDEN SIGN BLUE METAL,12,2010-09-28 18:11:00,1.25,15321,United Kingdom
528089,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2010-10-20 13:12:00,2.95,14449,United Kingdom
519184,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-08-13 15:07:00,2.55,13316,United Kingdom
510498,22469,HEART OF WICKER SMALL,12,2010-06-01 12:42:00,1.65,14227,United Kingdom
511734,21523,DOOR MAT FANCY FONT HOME SWEET HOME,2,2010-06-10 10:38:00,7.49,17158,United Kingdom
511314,84880,WHITE WIRE EGG HOLDER,1,2010-06-07 16:39:00,5.95,14606,United Kingdom
537135,22532,MAGIC DRAWING SLATE LEAP FROG ,1,2010-12-05 12:35:00,0.42,17059,United Kingdom
526234,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-10-10 16:01:00,2.95,18078,United Kingdom
523282,22816,CARD MOTORBIKE SANTA,36,2010-09-21 11:50:00,0.42,17287,United Kingdom
501515,79323W,WHITE CHERRY LIGHTS,3,2010-03-17 11:53:00,6.75,15867,United Kingdom
517744,21121,SET/10 RED SPOTTY PARTY CANDLES,12,2010-08-01 15:55:00,1.25,15640,United Kingdom
532986,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-11-15 13:58:00,1.45,17799,United Kingdom
527754,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4,2010-10-18 17:05:00,3.75,15710,United Kingdom
495633,21535,RETRO SPOT SMALL MILK JUG,1,2010-01-26 10:48:00,2.55,15039,United Kingdom
530909,48187,DOORMAT NEW ENGLAND,2,2010-11-04 15:55:00,7.95,17049,United Kingdom
515887,22381,TOY TIDY PINK RETROSPOT  ,5,2010-07-15 12:06:00,2.1,14817,United Kingdom
511119,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,4,2010-06-07 10:49:00,3.75,15366,United Kingdom
532594,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2010-11-12 14:50:00,2.95,15498,United Kingdom
513975,21539,RED RETROSPOT BUTTER DISH,2,2010-06-29 16:43:00,4.95,13451,United Kingdom
525953,21181,PLEASE ONE PERSON METAL SIGN,1,2010-10-07 19:16:00,2.1,13291,United Kingdom
496061,21206,STRAWBERRY HONEYCOMB  GARLAND ,24,2010-01-28 15:41:00,1.65,15738,United Kingdom
534673,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,4,2010-11-23 14:28:00,0.85,12748,United Kingdom
513101,84839,SWEETHEART KEY CABINET,6,2010-06-21 15:51:00,6.75,16860,United Kingdom
492407,21479,WHITE SKULL HOT WATER BOTTLE ,1,2009-12-16 16:02:00,3.75,15750,United Kingdom
528890,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,15,2010-10-25 12:34:00,2.95,16919,United Kingdom
513775,20699,MOUSEY LONG LEGS SOFT TOY,12,2010-06-28 13:58:00,2.1,17448,United Kingdom
510225,21217,RED SPOTTY ROUND CAKE TINS,6,2010-05-28 08:47:00,9.95,14543,United Kingdom
491397,84815,SET OF 3 DANISH ROSE PLANTERS,1,2009-12-10 16:39:00,4.25,12933,United Kingdom
506162,22435,SET OF 9 HEART SHAPED BALLOONS,12,2010-04-28 09:15:00,1.25,13081,United Kingdom
512455,22540,MINI JIGSAW CIRCUS PARADE ,48,2010-06-16 08:54:00,0.42,12957,United Kingdom
505755,22089,PAPER BUNTING VINTAGE PAISLEY,40,2010-04-26 09:47:00,2.55,13408,United Kingdom
531580,22337,ANGEL DECORATION PAINTED ZINC ,5,2010-11-09 10:59:00,0.65,17811,United Kingdom
530123,22191,IVORY DINER WALL CLOCK,2,2010-11-01 15:05:00,8.5,13359,United Kingdom
511615,22255,FELT TOADSTOOL  SMALL,1,2010-06-09 12:07:00,0.85,17282,United Kingdom
513596,84212,"ASSORTED FLOWER COLOUR ""LEIS""",960,2010-06-27 11:15:00,0.42,16258,United Kingdom
516310,22274,FELTCRAFT DOLL EMILY,1,2010-07-19 14:12:00,2.95,18036,United Kingdom
512602,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,2010-06-17 08:20:00,2.55,16492,United Kingdom
494020,85232D,SET/3 DECOUPAGE STACKING TINS,6,2010-01-11 09:38:00,4.95,17147,United Kingdom
504156,84596G,SMALL CHOCOLATES PINK BOWL,1,2010-04-11 15:20:00,1.25,16372,United Kingdom
527065,21222,SET/4 BADGES BEETLES,2,2010-10-14 13:57:00,1.25,17751,United Kingdom
498046,21506,"FANCY FONT BIRTHDAY CARD, ",12,2010-02-16 10:44:00,0.42,15051,United Kingdom
537773,22961,JAM MAKING SET PRINTED,6,2010-12-08 12:36:00,1.45,16016,United Kingdom
511442,22423,REGENCY CAKESTAND 3 TIER,1,2010-06-08 12:16:00,12.75,17190,United Kingdom
489599,20724,RED SPOTTY CHARLOTTE BAG,40,2009-12-01 14:40:00,0.85,12758,Portugal
534114,22941,CHRISTMAS LIGHTS 10 REINDEER,1,2010-11-21 12:11:00,8.5,17769,United Kingdom
501030,21541,DINOSAURS WATER TRANSFER TATTOOS ,12,2010-03-11 17:37:00,0.65,17448,United Kingdom
505358,35644,PAIR PINK/BLACK COATHANGERS,2,2010-04-21 15:24:00,1.95,14605,United Kingdom
491812,21711,FOLDING UMBRELLA  WHITE/RED  SPOT,24,2009-12-14 13:23:00,1.95,13694,United Kingdom
503183,22274,FELTCRAFT DOLL EMILY,30,2010-03-30 14:26:00,1.92,18102,United Kingdom
510445,22498,WOODEN REGATTA BUNTING,1,2010-05-30 15:58:00,5.95,18069,United Kingdom
505682,22366,DOOR MAT AIRMAIL ,2,2010-04-23 16:13:00,7.49,14709,United Kingdom
508763,85099F,JUMBO BAG STRAWBERRY,10,2010-05-18 12:11:00,1.95,16779,United Kingdom
529850,22940,FELTCRAFT CHRISTMAS FAIRY,2,2010-10-31 13:35:00,4.25,16788,United Kingdom
516777,21621,VINTAGE UNION JACK BUNTING,1,2010-07-22 19:47:00,8.5,14702,United Kingdom
514026,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,10,2010-06-30 11:32:00,0.85,17676,United Kingdom
496900,21592,RETRO SPOT  CIGAR BOX MATCHES ,24,2010-02-04 14:19:00,1.25,17138,United Kingdom
521794,21929,JUMBO BAG PINK VINTAGE PAISLEY,5,2010-09-08 13:52:00,1.95,17068,United Kingdom
522271,85049B,LUSH GREENS RIBBONS,3,2010-09-13 12:34:00,1.25,14399,United Kingdom
527026,21407,BROWN CHECK CAT DOORSTOP ,3,2010-10-14 12:05:00,4.25,15252,United Kingdom
520565,21447,12 IVORY ROSE PEG PLACE SETTINGS,12,2010-08-26 17:19:00,1.25,13877,United Kingdom
534034,21094,SET/6 RED SPOTTY PAPER PLATES,192,2010-11-19 15:41:00,0.64,16422,United Kingdom
492077,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2009-12-15 13:40:00,2.95,15812,United Kingdom
503867,15036,ASSORTED COLOURS SILK FAN,72,2010-04-08 11:16:00,0.65,13712,United Kingdom
536749,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,2010-12-02 13:49:00,0.65,17976,United Kingdom
535244,22294,HEART FILIGREE DOVE  SMALL,24,2010-11-25 12:37:00,1.25,18025,United Kingdom
492776,22033,BOTANICAL ROSE GREETING CARD,12,2009-12-18 16:04:00,0.42,15326,United Kingdom
536026,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-11-29 16:25:00,1.25,16556,United Kingdom
503447,21899,"KEY FOB , GARAGE DESIGN",24,2010-04-01 10:57:00,0.65,14916,United Kingdom
492169,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2009-12-15 14:46:00,2.55,13680,United Kingdom
496010,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,1,2010-01-28 12:42:00,2.55,17841,United Kingdom
525764,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2010-10-07 10:39:00,4.25,12511,Greece
533781,22083,PAPER CHAIN KIT RETROSPOT,6,2010-11-18 16:27:00,2.95,13996,United Kingdom
500020,84562A,PINK/WHITE RIBBED MELAMINE JUG,12,2010-03-04 10:45:00,6.36,15084,United Kingdom
528730,22437,SET OF 9 BLACK SKULL BALLOONS,2,2010-10-24 13:28:00,0.85,13574,United Kingdom
512937,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-06-20 13:28:00,1.69,13634,United Kingdom
495439,21692,SILVER LATTICE VANILLA CANDLE POT,4,2010-01-25 11:52:00,3.75,13477,United Kingdom
524874,20975,12 PENCILS SMALL TUBE RED SPOTTY,500,2010-10-01 10:28:00,0.55,12931,United Kingdom
531358,22766,PHOTO FRAME CORNICE,30,2010-11-07 14:12:00,2.95,14911,EIRE
538053,20671,BLUE TEATIME PRINT BOWL ,8,2010-12-09 13:34:00,1.25,15856,United Kingdom
500030,22354,RETRO SPOT PADDED SEAT CUSHION,4,2010-03-04 11:29:00,3.75,14527,United Kingdom
518401,20871,OPULENT VELVET SET/3 CANDLES,6,2010-08-08 13:07:00,2.1,13059,United Kingdom
505167,20719,WOODLAND CHARLOTTE BAG,20,2010-04-20 12:46:00,0.85,17841,United Kingdom
510801,22433,WATERING CAN GREEN DINOSAUR,1,2010-06-03 17:53:00,1.95,17290,United Kingdom
504336,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,16,2010-04-12 16:38:00,2.1,16705,United Kingdom
516950,22584,PACK OF 6 PANNETONE GIFT BOXES,1,2010-07-25 15:38:00,2.55,13276,United Kingdom
531003,22065,CHRISTMAS PUDDING TRINKET POT ,4,2010-11-05 11:34:00,1.45,15584,United Kingdom
524857,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,2010-09-30 19:45:00,5.45,13230,United Kingdom
529318,21136,PAINTED METAL PEARS ASSORTED,16,2010-10-27 13:47:00,1.69,14639,United Kingdom
513952,11001,ASSTD DESIGN RACING CAR PEN,6,2010-06-29 14:11:00,1.69,14049,United Kingdom
535676,17165D,ASS COL LARGE SAND FROG P'WEIGHT,5,2010-11-28 12:14:00,1.05,15037,United Kingdom
492585,90196A,PURPLE GEMSTONE NECKLACE 45CM,3,2009-12-17 15:26:00,12.75,14085,United Kingdom
492751,22130,PARTY CONE CHRISTMAS DECORATION ,6,2009-12-18 13:46:00,0.85,15768,United Kingdom
496626,21314,SMALL GLASS HEART TRINKET POT,48,2010-02-03 10:03:00,1.85,13599,United Kingdom
489695,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3,2009-12-02 10:48:00,5.95,16202,United Kingdom
528383,20733,GOLD MINI TAPE MEASURE ,2,2010-10-21 18:21:00,0.85,14686,United Kingdom
538171,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,2010-12-09 20:01:00,1.25,17530,United Kingdom
499272,37424,WHITE WITH BLACK CATS MUG,6,2010-02-25 16:48:00,0.85,17032,United Kingdom
511461,85049B,LUSH GREENS RIBBONS,12,2010-06-08 12:54:00,1.25,12647,Germany
510626,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2010-06-02 11:32:00,2.95,14961,United Kingdom
533092,22154,ANGEL DECORATION 3 BUTTONS ,48,2010-11-16 10:35:00,0.42,13963,United Kingdom
522553,21429,RED GINGHAM ROSE JEWELLERY BOX,16,2010-09-15 11:56:00,1.65,12481,Germany
494503,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2010-01-14 18:56:00,1.65,17850,United Kingdom
512432,22464,HANGING METAL HEART LANTERN,12,2010-06-15 15:23:00,1.65,15625,United Kingdom
494684,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,2010-01-18 11:31:00,2.1,15795,United Kingdom
509385,22469,HEART OF WICKER SMALL,6,2010-05-21 16:37:00,1.45,14607,United Kingdom
507042,21164,HOME SWEET HOME METAL SIGN ,4,2010-05-05 16:48:00,2.95,13713,United Kingdom
526089,22418,10 COLOUR SPACEBOY PEN,24,2010-10-08 12:14:00,0.85,15281,United Kingdom
515420,22569,FELTCRAFT CUSHION BUTTERFLY,1,2010-07-12 13:15:00,3.75,17365,United Kingdom
512937,22184,CAKE STAND VICTORIAN FILIGREE LARGE,2,2010-06-20 13:28:00,8.5,13634,United Kingdom
498045,21901,"KEY FOB , BACK DOOR ",24,2010-02-16 10:41:00,0.65,16584,United Kingdom
504862,20725,LUNCH BAG RED SPOTTY,6,2010-04-18 12:07:00,1.45,17850,United Kingdom
512285,22380,TOY TIDY SPACEBOY  ,1,2010-06-14 14:27:00,2.1,13069,United Kingdom
496863,85185C,COW  SOCK PUPPET,1,2010-02-04 12:08:00,2.95,16771,United Kingdom
524299,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,2010-09-28 13:13:00,4.25,14911,EIRE
510659,21980,PACK OF 12 RED SPOTTY TISSUES ,1,2010-06-02 14:24:00,0.29,16549,United Kingdom
504130,20677,PINK SPOTTY BOWL,24,2010-04-11 11:14:00,1.25,13520,Switzerland
498270,85187,S/12 MINI RABBIT EASTER,6,2010-02-17 15:11:00,1.65,18218,United Kingdom
494795,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2010-01-18 14:14:00,12.75,13110,United Kingdom
504440,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2010-04-13 14:02:00,7.95,13052,United Kingdom
528142,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,2010-10-20 15:43:00,0.42,15523,United Kingdom
509389,20828,GLITTER BUTTERFLY CLIPS,2,2010-05-21 17:19:00,2.55,13174,United Kingdom
489802,21881,CUTE CATS TAPE,1,2009-12-02 12:32:00,0.65,15581,United Kingdom
506985,21500,PINK SPOTS  WRAP ,25,2010-05-05 13:25:00,0.42,17324,United Kingdom
525075,20712,JUMBO BAG WOODLAND ANIMALS,1,2010-10-03 15:24:00,1.95,16782,United Kingdom
530115,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-11-01 14:22:00,1.25,17190,United Kingdom
489529,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2009-12-01 11:51:00,0.85,17984,United Kingdom
503265,20677,PINK SPOTTY BOWL,8,2010-03-31 11:27:00,1.25,12835,United Kingdom
507122,21564,PINK  HEART SHAPE LOVE BUCKET ,30,2010-05-06 11:50:00,2.95,12678,France
491803,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2009-12-14 13:06:00,1.25,16327,United Kingdom
537055,21755,LOVE BUILDING BLOCK WORD,6,2010-12-05 11:45:00,5.95,16814,United Kingdom
534605,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2010-11-23 12:42:00,2.1,15311,United Kingdom
524299,22186,RED STAR CARD HOLDER,12,2010-09-28 13:13:00,2.95,14911,EIRE
534453,22470,HEART OF WICKER LARGE,6,2010-11-22 16:50:00,2.95,17713,United Kingdom
534379,21883,STARS GIFT TAPE ,2,2010-11-22 12:36:00,0.65,14646,Netherlands
489439,21493, VINTAGE DESIGN GIFT TAGS,12,2009-12-01 09:28:00,0.85,12682,France
511778,84509B,SET OF 4 FAIRY CAKE PLACEMATS,4,2010-06-10 12:37:00,3.75,17716,United Kingdom
498132,21534,DAIRY MAID LARGE MILK JUG,4,2010-02-16 16:53:00,4.95,16774,United Kingdom
516464,21465,PINK FLOWER CROCHET FOOD COVER,6,2010-07-20 14:27:00,3.75,14911,EIRE
494456,72484,ROSES IN WHITE HEART CANDLE ,48,2010-01-14 14:10:00,0.38,13233,United Kingdom
493685,85020,ROUND PINK HEART MIRROR,48,2010-01-05 12:43:00,2.1,14969,United Kingdom
494893,21485,RED SPOT HEART HOT WATER BOTTLE,9,2010-01-19 13:31:00,4.95,14156,EIRE
498338,21621,VINTAGE UNION JACK BUNTING,2,2010-02-18 10:35:00,8.5,13020,United Kingdom
495311,48195,DOOR MAT GREEN PAISLEY ,1,2010-01-22 14:19:00,6.75,17243,United Kingdom
530966,21889,WOODEN BOX OF DOMINOES,24,2010-11-05 08:27:00,1.25,12433,Norway
490928,72800F,4 IVORY DINNER CANDLES GOLD FLOCK,2,2009-12-08 13:41:00,2.55,14085,United Kingdom
519564,22151,PLACE SETTING WHITE HEART,24,2010-08-18 11:38:00,0.42,15310,United Kingdom
499798,22057,CERAMIC PLATE STRAWBERRY DESIGN,12,2010-03-02 15:37:00,1.49,16523,United Kingdom
505725,48129,DOOR MAT TOPIARY,1,2010-04-25 13:55:00,7.49,14606,United Kingdom
505314,22027,TEA PARTY BIRTHDAY CARD,12,2010-04-21 12:02:00,0.42,12681,France
533573,85064,CREAM SWEETHEART LETTER RACK,2,2010-11-18 10:45:00,5.45,15757,United Kingdom
529763,21478,SILVER SKULL HOT WATER BOTTLE ,1,2010-10-29 15:00:00,3.75,14081,United Kingdom
527051,21541,DINOSAURS WATER TRANSFER TATTOOS ,12,2010-10-14 13:00:00,0.85,13395,United Kingdom
514841,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3,2010-07-06 15:05:00,4.95,12749,United Kingdom
532038,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2010-11-10 13:47:00,2.95,17515,United Kingdom
491118,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2009-12-09 15:03:00,1.69,16933,United Kingdom
490685,21130,COLOURFUL STANDING GNOME,1,2009-12-07 13:48:00,3.45,13206,United Kingdom
533978,22333,RETROSPOT PARTY BAG + STICKER SET,16,2010-11-19 13:35:00,1.65,12583,France
495367,72122,COFFEE SCENT PILLAR CANDLE,4,2010-01-24 12:27:00,0.95,14070,United Kingdom
527267,22647,CERAMIC LOVE HEART MONEY BANK,4,2010-10-15 13:01:00,1.45,14527,United Kingdom
530917,48184,DOORMAT ENGLISH ROSE ,2,2010-11-04 16:28:00,7.95,15023,United Kingdom
518406,21931,JUMBO STORAGE BAG SUKI,4,2010-08-08 14:26:00,1.95,17802,United Kingdom
513048,22587,FELTCRAFT HAIRBAND RED AND BLUE,2,2010-06-21 13:04:00,0.85,16391,United Kingdom
496529,90197D,AMBER GLASS BRACELET HEART CHARMS,4,2010-02-02 12:45:00,4.95,12848,United Kingdom
503614,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,16,2010-04-06 11:17:00,0.65,14481,United Kingdom
492809,47505,MINATURE COLOURED GARDENING SET,3,2009-12-20 12:35:00,4.95,17624,United Kingdom
499248,20723,STRAWBERRY CHARLOTTE BAG,40,2010-02-25 14:18:00,0.72,14298,United Kingdom
490281,21481,FAWN BLUE HOT WATER BOTTLE,12,2009-12-04 12:37:00,2.95,13481,United Kingdom
492659,21126,SET OF 6 GIRLS CELEBRATION CANDLES,1,2009-12-17 17:54:00,1.25,16720,United Kingdom
534649,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2010-11-23 13:15:00,4.95,16775,United Kingdom
515813,22355,CHARLOTTE BAG SUKI DESIGN,20,2010-07-15 08:54:00,0.85,13715,United Kingdom
501860,21537,RETRO SPOTS PUDDING BOWL,2,2010-03-21 11:32:00,4.25,15425,United Kingdom
526629,22461,SAVOY ART DECO CLOCK,1,2010-10-12 12:59:00,12.75,14527,United Kingdom
518556,20727,LUNCH BAG  BLACK SKULL.,10,2010-08-10 09:50:00,1.65,15805,United Kingdom
531768,22548,HEADS AND TAILS SPORTING FUN,1,2010-11-09 14:06:00,1.25,14170,United Kingdom
503341,20682,RED SPOTTY CHILDS UMBRELLA,6,2010-03-31 12:57:00,3.25,17531,United Kingdom
525335,21808,"CHRISTMAS GARLAND STARS,TREES",36,2010-10-05 11:24:00,1.25,14298,United Kingdom
514107,21330,WOODLAND ANIMAL  WRITING SET ,1,2010-06-30 12:40:00,1.65,14606,United Kingdom
513943,15034,PAPER POCKET TRAVELING FAN ,24,2010-06-29 13:13:00,0.14,14040,United Kingdom
531372,21906,PHARMACIE FIRST AID TIN,2,2010-11-07 15:34:00,6.75,12476,Germany
530589,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2010-11-03 14:55:00,1.25,17126,United Kingdom
510137,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,2010-05-27 12:21:00,2.95,17068,United Kingdom
489564,90092,BLUE CRYSTAL BOOT PHONE CHARM,3,2009-12-01 13:13:00,0.85,13526,United Kingdom
510777,15044C,PURPLE PAPER PARASOL,2,2010-06-03 14:57:00,2.95,13031,United Kingdom
499772,20976,12 PENCILS SMALL TUBE POSY,1,2010-03-02 13:36:00,0.65,16960,United Kingdom
519006,22507,MEMO BOARD RETROSPOT  DESIGN,2,2010-08-12 19:20:00,4.95,13230,United Kingdom
490115,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2009-12-03 17:32:00,0.42,17679,United Kingdom
528477,22082,RIBBON REEL STRIPES DESIGN ,2,2010-10-22 12:02:00,1.65,18022,United Kingdom
514365,84620,BLUE GINGHAM ROSE CUSHION COVER,4,2010-07-01 18:25:00,5.95,13468,United Kingdom
508733,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2010-05-18 10:34:00,9.95,15622,United Kingdom
498931,22148,EASTER CRAFT 4 CHICKS ,80,2010-02-24 10:24:00,1.65,12482,Sweden
502228,85194S,HANGING SPRING FLOWER EGG SMALL,3,2010-03-23 12:11:00,0.65,15716,United Kingdom
504837,21519,GIN & TONIC DIET GREETING CARD ,12,2010-04-16 15:12:00,0.42,13426,United Kingdom
522908,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,2010-09-17 13:20:00,0.85,17233,United Kingdom
530548,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2010-11-03 13:16:00,0.85,13500,United Kingdom
538095,20829,GLITTER HANGING BUTTERFLY STRING,1,2010-12-09 14:55:00,2.1,17097,Spain
507707,21877,HOME SWEET HOME MUG,72,2010-05-11 11:17:00,1.06,17428,United Kingdom
534841,85018C,S/6 PAPER BOXES CURIOUS IMAGES ,3,2010-11-24 13:16:00,4.25,15572,United Kingdom
534379,22454,MEASURING TAPE BABUSHKA RED,2,2010-11-22 12:36:00,2.95,14646,Netherlands
521386,22057,CERAMIC PLATE STRAWBERRY DESIGN,8,2010-09-05 13:07:00,1.49,17085,United Kingdom
507420,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2010-05-09 15:06:00,4.95,12748,United Kingdom
511033,20724,RED SPOTTY CHARLOTTE BAG,20,2010-06-06 10:56:00,0.85,16271,United Kingdom
534605,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-11-23 12:42:00,1.45,15311,United Kingdom
512943,22470,HEART OF WICKER LARGE,2,2010-06-20 14:38:00,2.95,17623,United Kingdom
501138,21755,LOVE BUILDING BLOCK WORD,2,2010-03-14 12:05:00,5.95,14532,United Kingdom
497918,21169,YOU'RE CONFUSING ME METAL SIGN ,1,2010-02-14 15:22:00,1.69,17841,United Kingdom
522077,22175,PINK OWL SOFT TOY,3,2010-09-12 11:03:00,2.95,16686,United Kingdom
524606,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2010-09-30 08:59:00,1.95,13591,United Kingdom
506965,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2010-05-05 12:31:00,0.95,14936,Channel Islands
515916,20671,BLUE TEATIME PRINT BOWL ,1,2010-07-15 13:32:00,1.25,15542,United Kingdom
509850,20728,LUNCH BAG CARS BLUE,10,2010-05-26 09:00:00,1.65,12656,France
497883,85175,CACTI T-LIGHT CANDLES,16,2010-02-14 11:52:00,0.42,13446,United Kingdom
516923,22302,COFFEE MUG PEARS  DESIGN,6,2010-07-25 12:10:00,2.55,16032,United Kingdom
501148,21432,SET OF 3 CASES WOODLAND DESIGN,12,2010-03-14 13:40:00,5.45,14646,Netherlands
496926,22036,DINOSAUR BIRTHDAY CARD,12,2010-02-04 16:16:00,0.42,17965,United Kingdom
519613,22617,BAKING SET SPACEBOY DESIGN,1,2010-08-18 17:43:00,4.95,15154,United Kingdom
517549,84839,SWEETHEART KEY CABINET,1,2010-07-29 17:30:00,6.75,16782,United Kingdom
508175,21901,"KEY FOB , BACK DOOR ",2,2010-05-13 11:58:00,0.65,14714,United Kingdom
492351,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2009-12-16 12:45:00,3.75,17954,United Kingdom
501877,21675,BUTTERFLIES STICKERS,6,2010-03-21 13:14:00,0.85,17611,United Kingdom
531738,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2010-11-09 12:39:00,3.75,16960,United Kingdom
511270,84902,PINK KNITTED COW STUFFED TOY,1,2010-06-07 13:03:00,3.75,14159,United Kingdom
514244,21094,SET/6 RED SPOTTY PAPER PLATES,12,2010-07-01 10:41:00,0.85,17083,United Kingdom
529168,21285,RETROSPOT CANDLE  MEDIUM,24,2010-10-26 17:55:00,0.65,17593,United Kingdom
496333,85110,BLACK SILVER FLOWER T-LIGHT HOLDER,2,2010-01-31 14:25:00,0.85,15338,United Kingdom
512494,22024,RAINY LADIES BIRTHDAY CARD,96,2010-06-16 11:02:00,0.36,15061,United Kingdom
536042,21625,VINTAGE UNION JACK APRON,1,2010-11-29 17:35:00,6.95,13955,United Kingdom
